,id_prenda,article_id,product_code,prod_name,product_group_name,detail_desc,texto_prenda,fit,estructura,material,volumen,tiro,longitud
71999,1216,766346008,766346,Kanta RW Slacks,lower body,ankle length cigarette trousers in a stretch weave with a regular waist concealed zip in one side fake back pockets and tapered legs with slits at the hems,whiteleggings tights trousers ankle length cigarette trousers in a stretch weave with a regular waist concealed zip in one side fake back pockets and tapered legs with slits at the hems,ajustado,entallada,unknown,medio,medio,cropped
72000,1217,766346011,766346,Kanta RW Slacks,lower body,ankle length cigarette trousers in a stretch weave with a regular waist concealed zip in one side fake back pockets and tapered legs with slits at the hems,moleleggings tights trousers ankle length cigarette trousers in a stretch weave with a regular waist concealed zip in one side fake back pockets and tapered legs with slits at the hems,ajustado,entallada,unknown,medio,medio,cropped
72064,1218,766469002,766469,Bellatrix,lower body,knee length satin skirt with a high elasticated waist and pockets in the side seams unlined,blackskirt skirts knee length satin skirt with a high elasticated waist and pockets in the side seams unlined,amplio,fluida,delicado,unknown,alto,midi
72065,1219,766469004,766469,Bellatrix,lower body,knee length satin skirt with a high elasticated waist and pockets in the side seams unlined,blackskirt skirts knee length satin skirt with a high elasticated waist and pockets in the side seams unlined,amplio,fluida,delicado,unknown,alto,midi
72066,1220,766469005,766469,Bellatrix,lower body,knee length satin skirt with a high elasticated waist and pockets in the side seams unlined,yellowskirt skirts knee length satin skirt with a high elasticated waist and pockets in the side seams unlined,amplio,fluida,delicado,unknown,alto,midi
72149,1221,766824001,766824,Lisa,lower body,short skirt in airy pleated chiffon with a high elasticated waist and sewn in tie belt satin lining,greenskirt skirts short skirt in airy pleated chiffon with a high elasticated waist and sewn in tie belt satin lining,amplio,fluida,delicado,alto,alto,mini
72150,1222,766824003,766824,Lisa,lower body,short skirt in airy pleated chiffon with a high elasticated waist and sewn in tie belt satin lining,whiteskirt skirts short skirt in airy pleated chiffon with a high elasticated waist and sewn in tie belt satin lining,amplio,fluida,delicado,alto,alto,mini
72151,1223,766826002,766826,Amalfi skirt,lower body,knee length skirt in lightweight cotton twill high waist with a belt zip fly hook and eye fastening and large patch pockets unlined,beigeskirt skirts knee length skirt in lightweight cotton twill high waist with a belt zip fly hook and eye fastening and large patch pockets unlined,regular,fluida,cotton,unknown,alto,midi
72311,1224,767255001,767255,Woodpecker,lower body,ankle length trousers in woven fabric with a high waist hook and eye fastener and zip fly side pockets and straight wide legs with creases,blacktrousers trousers ankle length trousers in woven fabric with a high waist hook and eye fastener and zip fly side pockets and straight wide legs with creases,amplio,recta,woven,unknown,alto,cropped
72439,1225,767625001,767625,Roundabout skirt,lower body,long circular skirt in a woven fabric with a slight sheen high waist with a zip and button at one side,blackskirt trousers long circular skirt in a woven fabric with a slight sheen high waist with a zip and button at one side,amplio,acampanada,woven,alto,alto,maxi
72440,1226,767625002,767625,Roundabout skirt,lower body,long circular skirt in a woven fabric with a slight sheen high waist with a zip and button at one side,whiteskirt trousers long circular skirt in a woven fabric with a slight sheen high waist with a zip and button at one side,amplio,acampanada,woven,alto,alto,maxi
72441,1227,767625003,767625,Roundabout skirt,lower body,long circular skirt in a woven fabric with a slight sheen high waist with a zip and button at one side,metalskirt trousers long circular skirt in a woven fabric with a slight sheen high waist with a zip and button at one side,amplio,acampanada,woven,alto,alto,maxi
72884,1228,769321001,769321,Papa skirt,lower body,calf length wrapover skirt in a crepe weave made from a tencel lyocell blend with a concealed fastening at the waist and grosgrain ties at one side pockets in the side seams and a slit in the sides lined,pinkskirt trousers calf length wrapover skirt in a crepe weave made from a tencel lyocell blend with a concealed fastening at the waist and grosgrain ties at one side pockets in the side seams and a slit in the sides lined,ajustado,fluida,delicado,bajo,unknown,cropped
72901,1229,769447002,769447,Tracy,lower body,knee length skirt in woven fabric with a high waist that is elasticated at the back detachable tie belt pleats at the top and concealed buttons down the front unlined,blackskirt skirts knee length skirt in woven fabric with a high waist that is elasticated at the back detachable tie belt pleats at the top and concealed buttons down the front unlined,amplio,acampanado,woven,alto,alto,midi
72902,1230,769447003,769447,Tracy,lower body,knee length skirt in woven fabric with a high waist that is elasticated at the back detachable tie belt pleats at the top and concealed buttons down the front unlined,blueskirt skirts knee length skirt in woven fabric with a high waist that is elasticated at the back detachable tie belt pleats at the top and concealed buttons down the front unlined,amplio,acampanado,woven,alto,alto,midi
73110,1231,770658001,770658,EDC Flossa skirt.,lower body,short skirt in a tencel lyocell and viscose weave with a regular smocked waist and an extra flounced layer unlined,orangeskirt special offers short skirt in a tencel lyocell and viscose weave with a regular smocked waist and an extra flounced layer unlined,amplio,fluida,sintetico,alto,unknown,mini
73144,1232,770768001,770768,Drogo,lower body,wide trousers woven in a striped viscose blend with a high paper bag waist with a small frill trim pleats at the top and detachable tie belt zip fly and concealed hook and eye fastener side pockets and straight legs,beigetrousers trousers wide trousers woven in a striped viscose blend with a high paper bag waist with a small frill trim pleats at the top and detachable tie belt zip fly and concealed hook and eye fastener side pockets and straight legs,amplio,recta,sintetico,alto,alto,unknown
73159,1233,770828001,770828,Petronella,lower body,ankle length pleated skirt in an airy weave with a high waist with covered elastication and an underskirt,greyskirt skirts ankle length pleated skirt in an airy weave with a high waist with covered elastication and an underskirt,amplio,acampanado,unknown,alto,alto,cropped
73278,1234,771338002,771338,Denize cord,lower body,short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,whiteskirt skirts short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,amplio,acampanada,cotton,alto,alto,mini
73279,1235,771338003,771338,Denize cord,lower body,short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,redskirt skirts short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,amplio,acampanada,cotton,alto,alto,mini
73280,1236,771338004,771338,Denize cord,lower body,short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,beigeskirt skirts short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,amplio,acampanada,cotton,alto,alto,mini
73281,1237,771338005,771338,Denize cord,lower body,short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,redskirt skirts short a line skirt in wide wale cotton corduroy with a high waist zip fly and button and large patch front pockets unlined,amplio,acampanada,cotton,alto,alto,mini
73338,1238,771596001,771596,Naomi,lower body,calf length a line skirt in a patterned linen and viscose weave wide elastication at the back of the waist and a sewn in tie belt at the front,yellowskirt skirts calf length a line skirt in a patterned linen and viscose weave wide elastication at the back of the waist and a sewn in tie belt at the front,amplio,fluida,linen,alto,unknown,cropped
