,article_id,fit_ajustado,fit_amplio,fit_regular,fit_unknown,material_corduroy,material_cotton,material_delicado,material_denim,material_knit,material_leather,material_linen,material_sintetico,material_tencel,material_unknown,material_wool,material_woven,volumen_alto,volumen_medio,volumen_unknown
98406,879176001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
98407,879176002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
98411,879200001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98749,880724002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98750,880724005,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
98766,880772001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98767,880772002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98788,880815002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98789,880815005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98790,880815006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98794,880830001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98795,880830002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98890,881350001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
98891,881355001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
98893,881361001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98894,881361003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98895,881361004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98896,881361005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98900,881369001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98901,881369007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
98902,881375001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
98969,881755001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99000,881887001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99001,881891001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99002,881891003,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99133,882747001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99214,883021001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99215,883021003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99385,884220001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
99488,884771001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99489,884771002,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99490,884771003,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99537,885072001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99538,885072002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99561,885387002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
99620,885824003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
99621,885824004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
99622,885824005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
99623,885827001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
99624,885827002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
99743,886473001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99935,887653001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99936,887653002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99937,887653003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
99938,887654002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99963,887748001,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
99994,887859001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99999,887904002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100000,887904003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
100003,887911001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100004,887911002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100007,887923001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100014,887949001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100015,887949002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100016,887949003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100017,887949004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100018,887949006,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
100042,888081001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
100043,888113001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100131,888484001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100149,888553002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100150,888553003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100151,888556002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100152,888556003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100153,888556007,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100289,889496001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100290,889496002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100299,889565001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100317,889602001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100333,889669001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100334,889669006,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100335,889669007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
100354,889750001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
100478,890458001,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100479,890458002,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100480,890458003,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100545,890683001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100546,890683002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
100586,890956001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
100714,892051001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100715,892051002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100716,892051004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100717,892051005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100724,892093001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100725,892093002,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100726,892093003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100746,892279001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
100763,892322001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100768,892331001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
100856,892703001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100857,892703002,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
100858,892704003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100963,893323001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
100964,893323003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101029,893730001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101043,893795001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
101071,894135001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101279,895555002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
101302,895610001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101303,895610003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101304,895610004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101305,895610005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101306,895610008,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101317,895762001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101318,895762002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101319,895762003,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101351,896064001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101352,896064002,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101353,896064004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101354,896064005,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101355,896096003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101356,896096006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101417,896477004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101455,896851001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
101532,897304001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101645,898226001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
101646,898226002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
101690,898596001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101691,898596002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101692,898596003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101693,898596004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101694,898596005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101695,898596007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
101715,898684001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101748,898848001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101749,898848003,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101812,899329001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
101813,899329002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
101820,899492002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
101826,899570001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
101928,900659001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101929,900659002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101930,900659003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101931,900659004,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101932,900659005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
101988,901312001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
102006,901433001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
102064,901928001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
102065,901928002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
102074,901966001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
102126,902295001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
102127,902325001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
102128,902325002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
102186,902656001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
102232,902999001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102233,902999003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102234,903004001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
102235,903004003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
102280,903211001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
102469,904017001,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102470,904017002,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102471,904022001,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
102570,904820001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
102571,904820002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
102572,904820004,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
102578,904836001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
102773,906449001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
102774,906449003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
102775,906449004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
102776,906449005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
102860,907188001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
102861,907188002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
102862,907188003,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
102953,908095001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
102954,908095004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
102956,908124001,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
102957,908124002,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
103090,909279001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103111,909427001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103142,909721001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103143,909721002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103144,909721003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103263,910426001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103265,910439001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103266,910439002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103267,910439003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103268,910441003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103269,910444001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103270,910445001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103273,910448001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103274,910449001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
103275,910449002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
103276,910449003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
103277,910449004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
103278,910450001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103279,910451001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103415,911748001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103556,913032001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
103557,913033002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103585,913540001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103600,913714001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103601,913714002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103602,913714003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
103765,915256001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
103766,915256002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
103838,916288001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103840,916295001,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
103841,916295002,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
103853,916394001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103854,916394002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
103992,917668001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
103995,917694001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
104101,918707001,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
104102,918707002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
104114,918836001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
104247,920528001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104248,920528002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104274,920829001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104275,920829003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104276,920829005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104372,922037001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104373,922037002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104374,922037003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104375,922048001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104376,922048002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104378,922061001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104379,922061003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104380,922064001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
104381,922064002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
104389,922119001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
104426,923004001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104483,923460001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104484,923460002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104485,923460003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104520,923727002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104521,923727003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104522,923727004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
104523,923753001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104607,924942001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104646,925472001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
104647,925477001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
104676,925836001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
104700,926221002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
104701,926221003,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
104738,926500001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
104858,928088001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104864,928125001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104877,928210002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104931,928907001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
104937,928928001,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104951,929275001,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104953,929388002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
105053,931687001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
105056,931729004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
105068,931970001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
105216,934536001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
105231,935196001,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105232,935196002,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105309,936726001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105310,936726002,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105510,946827001,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
105511,946827002,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
